rule,repository,commit,file,cell,line,source,label,rationale,reviewer,reviewed_on
QXL104,runtsang/Q-Bridge,3eaccadabbd593982d89216c08ff4c30fcd2f826,ML-2-QML/QML/3510.py,,72,circuit.decompose(inplace=True),true-positive,"decompose() has no inplace parameter, so this call raises TypeError rather than quietly discarding a result. Verified on Qiskit 2.5.2: all eight always copying methods raise on an unexpected keyword. The finding stands; its message was corrected on 19 August 2026.","claude-opus-5, pending confirmation by the maintainer",2026-08-19
QXL104,runtsang/Q-Bridge,3eaccadabbd593982d89216c08ff4c30fcd2f826,ML-2-QML/QML/3557.py,,65,"qc.compose(_conv_circuit(params[param_index:param_index+3]), [q1, q2])",true-positive,"Circuit method returning a new circuit, called as a bare statement. Verified on Qiskit 2.5.1 that compose, assign_parameters and decompose all default to returning rather than mutating.","claude-opus-5, pending confirmation by the maintainer",2026-08-09
QXL104,runtsang/Q-Bridge,3eaccadabbd593982d89216c08ff4c30fcd2f826,ML-2-QML/QML/3557.py,,69,"qc.compose(_conv_circuit(params[param_index:param_index+3]), [q1, q2])",true-positive,"Circuit method returning a new circuit, called as a bare statement. Verified on Qiskit 2.5.1 that compose, assign_parameters and decompose all default to returning rather than mutating.","claude-opus-5, pending confirmation by the maintainer",2026-08-09
QXL104,runtsang/Q-Bridge,3eaccadabbd593982d89216c08ff4c30fcd2f826,ML-2-QML/QML/3557.py,,96,"qc.compose(_pool_circuit(params[param_index:param_index+3]), [source, sink])",true-positive,"Circuit method returning a new circuit, called as a bare statement. Verified on Qiskit 2.5.1 that compose, assign_parameters and decompose all default to returning rather than mutating.","claude-opus-5, pending confirmation by the maintainer",2026-08-09
QXL104,runtsang/Q-Bridge,3eaccadabbd593982d89216c08ff4c30fcd2f826,ML-2-QML/QML/3794.py,,25,feature_map.decompose()  # clean up for readability,true-positive,"Circuit method returning a new circuit, called as a bare statement. Verified on Qiskit 2.5.1 that compose, assign_parameters and decompose all default to returning rather than mutating.","claude-opus-5, pending confirmation by the maintainer",2026-08-09
QXL104,runtsang/Q-Bridge,3eaccadabbd593982d89216c08ff4c30fcd2f826,ML-2-QML/QML/3930.py,,71,feature_map.decompose()  # avoid unnecessary nesting,true-positive,"Circuit method returning a new circuit, called as a bare statement. Verified on Qiskit 2.5.1 that compose, assign_parameters and decompose all default to returning rather than mutating.","claude-opus-5, pending confirmation by the maintainer",2026-08-09
QXL104,runtsang/Q-Bridge,3eaccadabbd593982d89216c08ff4c30fcd2f826,ML-2-QML/QML/4001.py,,66,feature_map.decompose(),true-positive,"Circuit method returning a new circuit, called as a bare statement. Verified on Qiskit 2.5.1 that compose, assign_parameters and decompose all default to returning rather than mutating.","claude-opus-5, pending confirmation by the maintainer",2026-08-09
QXL104,runtsang/Q-Bridge,3eaccadabbd593982d89216c08ff4c30fcd2f826,ML-2-QML/QML/4001.py,,70,"ansatz.compose(_conv_layer(n_qubits, ""c1""))",true-positive,"Circuit method returning a new circuit, called as a bare statement. Verified on Qiskit 2.5.1 that compose, assign_parameters and decompose all default to returning rather than mutating.","claude-opus-5, pending confirmation by the maintainer",2026-08-09
QXL104,runtsang/Q-Bridge,3eaccadabbd593982d89216c08ff4c30fcd2f826,ML-2-QML/QML/4001.py,,71,"ansatz.compose(_pool_layer(list(range(n_qubits)), list(range(n_qubits, 2*n_qubits)), ""p1""))",true-positive,"Circuit method returning a new circuit, called as a bare statement. Verified on Qiskit 2.5.1 that compose, assign_parameters and decompose all default to returning rather than mutating.","claude-opus-5, pending confirmation by the maintainer",2026-08-09
QXL104,runtsang/Q-Bridge,3eaccadabbd593982d89216c08ff4c30fcd2f826,ML-2-QML/QML/4001.py,,72,"ansatz.compose(_conv_layer(n_qubits, ""c2""))",true-positive,"Circuit method returning a new circuit, called as a bare statement. Verified on Qiskit 2.5.1 that compose, assign_parameters and decompose all default to returning rather than mutating.","claude-opus-5, pending confirmation by the maintainer",2026-08-09
QXL104,runtsang/Q-Bridge,3eaccadabbd593982d89216c08ff4c30fcd2f826,ML-2-QML/QML/4001.py,,73,"ansatz.compose(_pool_layer([0,1,2,3], [4,5,6,7], ""p2""))",true-positive,"Circuit method returning a new circuit, called as a bare statement. Verified on Qiskit 2.5.1 that compose, assign_parameters and decompose all default to returning rather than mutating.","claude-opus-5, pending confirmation by the maintainer",2026-08-09
QXL104,runtsang/Q-Bridge,3eaccadabbd593982d89216c08ff4c30fcd2f826,ML-2-QML/QML/4001.py,,74,"ansatz.compose(_conv_layer(2, ""c3""))",true-positive,"Circuit method returning a new circuit, called as a bare statement. Verified on Qiskit 2.5.1 that compose, assign_parameters and decompose all default to returning rather than mutating.","claude-opus-5, pending confirmation by the maintainer",2026-08-09
QXL104,runtsang/Q-Bridge,3eaccadabbd593982d89216c08ff4c30fcd2f826,ML-2-QML/QML/4001.py,,75,"ansatz.compose(_pool_layer([0], [1], ""p3""))",true-positive,"Circuit method returning a new circuit, called as a bare statement. Verified on Qiskit 2.5.1 that compose, assign_parameters and decompose all default to returning rather than mutating.","claude-opus-5, pending confirmation by the maintainer",2026-08-09
QXL104,runtsang/Q-Bridge,3eaccadabbd593982d89216c08ff4c30fcd2f826,ML-2-QML/QML/4056.py,,103,feature_map.decompose(),true-positive,"Circuit method returning a new circuit, called as a bare statement. Verified on Qiskit 2.5.1 that compose, assign_parameters and decompose all default to returning rather than mutating.","claude-opus-5, pending confirmation by the maintainer",2026-08-09
QXL104,runtsang/Q-Bridge,3eaccadabbd593982d89216c08ff4c30fcd2f826,ML-2-QML/QML/4614.py,,75,"qc.compose(self._conv_circuit(params[param_index:param_index + 3]), [q1, q2])",true-positive,"Circuit method returning a new circuit, called as a bare statement. Verified on Qiskit 2.5.1 that compose, assign_parameters and decompose all default to returning rather than mutating.","claude-opus-5, pending confirmation by the maintainer",2026-08-09
QXL104,runtsang/Q-Bridge,3eaccadabbd593982d89216c08ff4c30fcd2f826,ML-2-QML/QML/4614.py,,79,"qc.compose(self._conv_circuit(params[param_index:param_index + 3]), [q1, q2])",true-positive,"Circuit method returning a new circuit, called as a bare statement. Verified on Qiskit 2.5.1 that compose, assign_parameters and decompose all default to returning rather than mutating.","claude-opus-5, pending confirmation by the maintainer",2026-08-09
QXL104,runtsang/Q-Bridge,3eaccadabbd593982d89216c08ff4c30fcd2f826,ML-2-QML/QML/4614.py,,102,"qc.compose(self._pool_circuit(params[param_index:param_index + 3]), [source, sink])",true-positive,"Circuit method returning a new circuit, called as a bare statement. Verified on Qiskit 2.5.1 that compose, assign_parameters and decompose all default to returning rather than mutating.","claude-opus-5, pending confirmation by the maintainer",2026-08-09
QXL104,runtsang/Q-Bridge,3eaccadabbd593982d89216c08ff4c30fcd2f826,ML-2-QML/QML/5494.py,,89,"qc.compose(conv_circuit(params[param_index : param_index + 3]), [q1, q2])",true-positive,"Circuit method returning a new circuit, called as a bare statement. Verified on Qiskit 2.5.1 that compose, assign_parameters and decompose all default to returning rather than mutating.","claude-opus-5, pending confirmation by the maintainer",2026-08-09
QXL104,runtsang/Q-Bridge,3eaccadabbd593982d89216c08ff4c30fcd2f826,ML-2-QML/QML/5494.py,,93,"qc.compose(conv_circuit(params[param_index : param_index + 3]), [q1, q2])",true-positive,"Circuit method returning a new circuit, called as a bare statement. Verified on Qiskit 2.5.1 that compose, assign_parameters and decompose all default to returning rather than mutating.","claude-opus-5, pending confirmation by the maintainer",2026-08-09
QXL104,runtsang/Q-Bridge,3eaccadabbd593982d89216c08ff4c30fcd2f826,ML-2-QML/QML/5494.py,,114,"qc.compose(pool_circuit(params[param_index : param_index + 3]), [src, snk])",true-positive,"Circuit method returning a new circuit, called as a bare statement. Verified on Qiskit 2.5.1 that compose, assign_parameters and decompose all default to returning rather than mutating.","claude-opus-5, pending confirmation by the maintainer",2026-08-09
QXL104,runtsang/Q-Bridge,3eaccadabbd593982d89216c08ff4c30fcd2f826,ML-2-QML/QML/5510.py,,82,"qc.compose(QuantumRegression.conv_circuit(params[param_index:param_index+3]), [q1, q2])",true-positive,"Circuit method returning a new circuit, called as a bare statement. Verified on Qiskit 2.5.1 that compose, assign_parameters and decompose all default to returning rather than mutating.","claude-opus-5, pending confirmation by the maintainer",2026-08-09
QXL104,runtsang/Q-Bridge,3eaccadabbd593982d89216c08ff4c30fcd2f826,ML-2-QML/QML/5510.py,,86,"qc.compose(QuantumRegression.conv_circuit(params[param_index:param_index+3]), [q1, q2])",true-positive,"Circuit method returning a new circuit, called as a bare statement. Verified on Qiskit 2.5.1 that compose, assign_parameters and decompose all default to returning rather than mutating.","claude-opus-5, pending confirmation by the maintainer",2026-08-09
QXL104,runtsang/Q-Bridge,3eaccadabbd593982d89216c08ff4c30fcd2f826,ML-2-QML/QML/5510.py,,109,"qc.compose(QuantumRegression.pool_circuit(params[param_index:param_index+3]), [src, snk])",true-positive,"Circuit method returning a new circuit, called as a bare statement. Verified on Qiskit 2.5.1 that compose, assign_parameters and decompose all default to returning rather than mutating.","claude-opus-5, pending confirmation by the maintainer",2026-08-09
QXL104,runtsang/Q-Bridge,3eaccadabbd593982d89216c08ff4c30fcd2f826,ML-2-QML/QML/5514.py,,73,"block.assign_parameters(conv_params[i : i + 3], [0, 1])",false-positive,"Relabelled on 20 August 2026. The second positional argument is `inplace`, and `[0, 1]` is truthy, so Qiskit 2.5.2 mutates the receiver and returns None: verified by running the exact call shape. The original rationale read the method default, which this call overrides. No longer reported.","claude-opus-5, pending confirmation by the maintainer",2026-08-20
QXL104,runtsang/Q-Bridge,3eaccadabbd593982d89216c08ff4c30fcd2f826,ML-2-QML/QML/5514.py,,82,"block.assign_parameters(pool_params[i // 2 : i // 2 + 3], [0, 1])",false-positive,"Relabelled on 20 August 2026. The second positional argument is `inplace`, and `[0, 1]` is truthy, so Qiskit 2.5.2 mutates the receiver and returns None: verified by running the exact call shape. The original rationale read the method default, which this call overrides. No longer reported.","claude-opus-5, pending confirmation by the maintainer",2026-08-20
QXL104,runtsang/Q-Bridge,3eaccadabbd593982d89216c08ff4c30fcd2f826,ML-2-QML/QML/5515.py,,74,"qc.compose(self._qc_nn_circuit(qc_params), range(8))",true-positive,"Circuit method returning a new circuit, called as a bare statement. Verified on Qiskit 2.5.1 that compose, assign_parameters and decompose all default to returning rather than mutating.","claude-opus-5, pending confirmation by the maintainer",2026-08-09
QXL104,runtsang/Q-Bridge,3eaccadabbd593982d89216c08ff4c30fcd2f826,ML-2-QML/QML/5515.py,,75,"qc.compose(ae_circ, range(8, 8 + ae_circ.num_qubits))",true-positive,"Circuit method returning a new circuit, called as a bare statement. Verified on Qiskit 2.5.1 that compose, assign_parameters and decompose all default to returning rather than mutating.","claude-opus-5, pending confirmation by the maintainer",2026-08-09
QXL104,runtsang/Q-Bridge,3eaccadabbd593982d89216c08ff4c30fcd2f826,ML-2-QML/QML/5902.py,,106,feature_map.decompose(),true-positive,"Circuit method returning a new circuit, called as a bare statement. Verified on Qiskit 2.5.1 that compose, assign_parameters and decompose all default to returning rather than mutating.","claude-opus-5, pending confirmation by the maintainer",2026-08-09
QXL201,1640675651/HyperQ,11a2e17e1204fee7c51df36415b62ce6c87b45e2,benchmark.py,,72,"service = QiskitRuntimeService(channel=""ibm_quantum"", token=""Your access token"")",true-positive,"channel=""ibm_quantum"" on a live call. Verified on qiskit-ibm-runtime 0.48.0 that the constructor raises ValueError and save_account raises InvalidAccountError for this value.","claude-opus-5, pending confirmation by the maintainer",2026-08-09
QXL201,1640675651/HyperQ,11a2e17e1204fee7c51df36415b62ce6c87b45e2,benchmark_baseline.py,,57,"service = QiskitRuntimeService(channel=""ibm_quantum"", token=""Your access token"")",true-positive,"channel=""ibm_quantum"" on a live call. Verified on qiskit-ibm-runtime 0.48.0 that the constructor raises ValueError and save_account raises InvalidAccountError for this value.","claude-opus-5, pending confirmation by the maintainer",2026-08-09
QXL201,1640675651/HyperQ,11a2e17e1204fee7c51df36415b62ce6c87b45e2,benchmark_poisson.py,,60,"service = QiskitRuntimeService(channel=""ibm_quantum"", token=""Your access token"")",true-positive,"channel=""ibm_quantum"" on a live call. Verified on qiskit-ibm-runtime 0.48.0 that the constructor raises ValueError and save_account raises InvalidAccountError for this value.","claude-opus-5, pending confirmation by the maintainer",2026-08-09
QXL201,1640675651/HyperQ,11a2e17e1204fee7c51df36415b62ce6c87b45e2,getdata/get_calibration.py,,43,"service = QiskitRuntimeService(channel=""ibm_quantum"", token=""Your access token"")",true-positive,"channel=""ibm_quantum"" on a live call. Verified on qiskit-ibm-runtime 0.48.0 that the constructor raises ValueError and save_account raises InvalidAccountError for this value.","claude-opus-5, pending confirmation by the maintainer",2026-08-09
QXL201,1640675651/HyperQ,11a2e17e1204fee7c51df36415b62ce6c87b45e2,getdata/get_job_time.py,,26,"service = QiskitRuntimeService(channel=""ibm_quantum"", token=""Your access token"")",true-positive,"channel=""ibm_quantum"" on a live call. Verified on qiskit-ibm-runtime 0.48.0 that the constructor raises ValueError and save_account raises InvalidAccountError for this value.","claude-opus-5, pending confirmation by the maintainer",2026-08-09
QXL201,1640675651/HyperQ,11a2e17e1204fee7c51df36415b62ce6c87b45e2,getdata/get_result.py,,21,"service = QiskitRuntimeService(channel=""ibm_quantum"", token=""Your access token"")",true-positive,"channel=""ibm_quantum"" on a live call. Verified on qiskit-ibm-runtime 0.48.0 that the constructor raises ValueError and save_account raises InvalidAccountError for this value.","claude-opus-5, pending confirmation by the maintainer",2026-08-09
QXL201,1640675651/HyperQ,11a2e17e1204fee7c51df36415b62ce6c87b45e2,getdata/get_result_baseline.py,,31,"service = QiskitRuntimeService(channel=""ibm_quantum"", token=""Your access token"")",true-positive,"channel=""ibm_quantum"" on a live call. Verified on qiskit-ibm-runtime 0.48.0 that the constructor raises ValueError and save_account raises InvalidAccountError for this value.","claude-opus-5, pending confirmation by the maintainer",2026-08-09
QXL201,1640675651/HyperQ,11a2e17e1204fee7c51df36415b62ce6c87b45e2,getdata/get_result_poisson.py,,21,"service = QiskitRuntimeService(channel=""ibm_quantum"", token=""Your access token"")",true-positive,"channel=""ibm_quantum"" on a live call. Verified on qiskit-ibm-runtime 0.48.0 that the constructor raises ValueError and save_account raises InvalidAccountError for this value.","claude-opus-5, pending confirmation by the maintainer",2026-08-09
QXL201,1640675651/HyperQ,11a2e17e1204fee7c51df36415b62ce6c87b45e2,getdata/throughput_utilization.py,,32,"service1 = QiskitRuntimeService(channel=""ibm_quantum"", token=""Your access token for baseline workload"")",true-positive,"channel=""ibm_quantum"" on a live call. Verified on qiskit-ibm-runtime 0.48.0 that the constructor raises ValueError and save_account raises InvalidAccountError for this value.","claude-opus-5, pending confirmation by the maintainer",2026-08-09
QXL201,1640675651/HyperQ,11a2e17e1204fee7c51df36415b62ce6c87b45e2,getdata/throughput_utilization.py,,34,"service2 = QiskitRuntimeService(channel=""ibm_quantum"", token=""Your access token for qvm workload"")",true-positive,"channel=""ibm_quantum"" on a live call. Verified on qiskit-ibm-runtime 0.48.0 that the constructor raises ValueError and save_account raises InvalidAccountError for this value.","claude-opus-5, pending confirmation by the maintainer",2026-08-09
QXL201,1640675651/HyperQ,11a2e17e1204fee7c51df36415b62ce6c87b45e2,getdata/throughput_utilization_poisson.py,,31,"service1 = QiskitRuntimeService(channel=""ibm_quantum"", token=""Your access token for baseline workload"")",true-positive,"channel=""ibm_quantum"" on a live call. Verified on qiskit-ibm-runtime 0.48.0 that the constructor raises ValueError and save_account raises InvalidAccountError for this value.","claude-opus-5, pending confirmation by the maintainer",2026-08-09
QXL201,1640675651/HyperQ,11a2e17e1204fee7c51df36415b62ce6c87b45e2,getdata/throughput_utilization_poisson.py,,33,"service2 = QiskitRuntimeService(channel=""ibm_quantum"", token=""Your access token for qvm workload"")",true-positive,"channel=""ibm_quantum"" on a live call. Verified on qiskit-ibm-runtime 0.48.0 that the constructor raises ValueError and save_account raises InvalidAccountError for this value.","claude-opus-5, pending confirmation by the maintainer",2026-08-09
QXL201,Aatiqa04/Quantum-Computing,821968ab536b10b3d81c043cc9da816f9b9f8995,quantum.ipynb,1,3,"service = QiskitRuntimeService(channel=""ibm_quantum"", token=""<redacted>"")",true-positive,"channel=""ibm_quantum"" on a live call. Verified on qiskit-ibm-runtime 0.48.0 that the constructor raises ValueError and save_account raises InvalidAccountError for this value.","claude-opus-5, pending confirmation by the maintainer",2026-08-09
QXL201,Aatiqa04/Quantum-Computing,821968ab536b10b3d81c043cc9da816f9b9f8995,quantum.ipynb,2,4,"QiskitRuntimeService.save_account(channel=""ibm_quantum"", token=""<redacted>"", set_a",true-positive,"channel=""ibm_quantum"" on a live call. Verified on qiskit-ibm-runtime 0.48.0 that the constructor raises ValueError and save_account raises InvalidAccountError for this value.","claude-opus-5, pending confirmation by the maintainer",2026-08-09
QXL201,AsmarMuqeet/STGP,088141d9e7fc7492401400e78cea73aeb9f33170,GP.py,,134,"service = QiskitRuntimeService(channel=""ibm_quantum"",",true-positive,"channel=""ibm_quantum"" on a live call. Verified on qiskit-ibm-runtime 0.48.0 that the constructor raises ValueError and save_account raises InvalidAccountError for this value.","claude-opus-5, pending confirmation by the maintainer",2026-08-09
QXL201,AsmarMuqeet/STGP,088141d9e7fc7492401400e78cea73aeb9f33170,RP.py,,48,"service = QiskitRuntimeService(channel=""ibm_quantum"",",true-positive,"channel=""ibm_quantum"" on a live call. Verified on qiskit-ibm-runtime 0.48.0 that the constructor raises ValueError and save_account raises InvalidAccountError for this value.","claude-opus-5, pending confirmation by the maintainer",2026-08-09
QXL201,AsmarMuqeet/STGP,088141d9e7fc7492401400e78cea73aeb9f33170,Run Real.py,,10,"service = QiskitRuntimeService(channel=""ibm_quantum"",token=""<redacted>"")",true-positive,"channel=""ibm_quantum"" on a live call. Verified on qiskit-ibm-runtime 0.48.0 that the constructor raises ValueError and save_account raises InvalidAccountError for this value.","claude-opus-5, pending confirmation by the maintainer",2026-08-09
QXL201,BobocAlexFlorin/Proca-Yukawa-Field-Modulations-in-Molecular-Nano-Electronics,0f87d70c3e7f7256d24562d47944483d2099b5ef,Proca-Yukawa Field Modulations in Molecular Nano-Electronics.ipynb,2,2,"service = QiskitRuntimeService(channel=""ibm_quantum"", token="" "")",true-positive,"channel=""ibm_quantum"" on a live call. Verified on qiskit-ibm-runtime 0.48.0 that the constructor raises ValueError and save_account raises InvalidAccountError for this value.","claude-opus-5, pending confirmation by the maintainer",2026-08-09
QXL201,BobocAlexFlorin/Proca-Yukawa-Field-Modulations-in-Molecular-Nano-Electronics,0f87d70c3e7f7256d24562d47944483d2099b5ef,proca_experiment.py,,16,"service = QiskitRuntimeService(channel=""ibm_quantum"", token="" "")",true-positive,"channel=""ibm_quantum"" on a live call. Verified on qiskit-ibm-runtime 0.48.0 that the constructor raises ValueError and save_account raises InvalidAccountError for this value.","claude-opus-5, pending confirmation by the maintainer",2026-08-09
QXL201,Boby-Booba/FTL_Quantum,2a783886c8832857827b6a4968f730434fbb91e0,setup/setup.py,,7,"channel=""ibm_quantum"",",true-positive,"channel=""ibm_quantum"" on a live call. Verified on qiskit-ibm-runtime 0.48.0 that the constructor raises ValueError and save_account raises InvalidAccountError for this value.","claude-opus-5, pending confirmation by the maintainer",2026-08-09
QXL201,C2-Q/C2Q,42e9cb642d4300662274c859e96f131a26d0a714,src/tests/tests.ipynb,4,6,"channel=""ibm_quantum"",  # or ""ibm_cloud"" if using IBM Cloud",true-positive,"channel=""ibm_quantum"" on a live call. Verified on qiskit-ibm-runtime 0.48.0 that the constructor raises ValueError and save_account raises InvalidAccountError for this value.","claude-opus-5, pending confirmation by the maintainer",2026-08-09
QXL201,Cyptopimpinainteazy/bumbott,1a379b3e449476f9d790a19f94d4c80a22d245f6,quantum_orchestrator.py,,81,"self._ibm_service = QiskitRuntimeService(channel=""ibm_quantum"", token=token)",true-positive,"channel=""ibm_quantum"" on a live call. Verified on qiskit-ibm-runtime 0.48.0 that the constructor raises ValueError and save_account raises InvalidAccountError for this value.","claude-opus-5, pending confirmation by the maintainer",2026-08-09
QXL201,Cyptopimpinainteazy/bumbott,1a379b3e449476f9d790a19f94d4c80a22d245f6,quantum_trader.py,,17,"service = QiskitRuntimeService(channel=""ibm_quantum"", token=token)",true-positive,"channel=""ibm_quantum"" on a live call. Verified on qiskit-ibm-runtime 0.48.0 that the constructor raises ValueError and save_account raises InvalidAccountError for this value.","claude-opus-5, pending confirmation by the maintainer",2026-08-09
QXL201,Cyptopimpinainteazy/bumbott,1a379b3e449476f9d790a19f94d4c80a22d245f6,verify_connections.py,,36,"service = QiskitRuntimeService(channel=""ibm_quantum"", token=token)",true-positive,"channel=""ibm_quantum"" on a live call. Verified on qiskit-ibm-runtime 0.48.0 that the constructor raises ValueError and save_account raises InvalidAccountError for this value.","claude-opus-5, pending confirmation by the maintainer",2026-08-09
QXL201,Dpbm/ghz,495fd53bb053873dbfa5325954c817859247e304,backend.py,,8,"QiskitRuntimeService.save_account(channel=""ibm_quantum"", token=os.getenv(""IBM_TOKEN""), overwrite=True)",true-positive,"channel=""ibm_quantum"" on a live call. Verified on qiskit-ibm-runtime 0.48.0 that the constructor raises ValueError and save_account raises InvalidAccountError for this value.","claude-opus-5, pending confirmation by the maintainer",2026-08-09
QXL201,JanusQ/Choco-Q,542dd50d6301f2f09fc394bb620a0e8d0e0a98eb,chocoq/solvers/qiskit/provider/cloud_provider/cloud_service.py,,20,"service = QiskitRuntimeService(channel='ibm_quantum', token=ibm_token_list[token_idx % token_len], instance='ibm-q/open/main')",true-positive,"QiskitRuntimeService(channel='ibm_quantum', ...) in live code. Removed in qiskit-ibm-runtime 0.41. Reported only with an explicit target runtime.","claude-opus-5, pending confirmation by the maintainer",2026-08-09
QXL201,Qwenty228/Solving_QUBOs,f92fba63844651e191d6318e49a807241c478afc,Maxcut/quantum-approximate-optimization-algorithm.ipynb,5,6,service = QiskitRuntimeService(channel='ibm_quantum'),true-positive,Live notebook cell QiskitRuntimeService(channel='ibm_quantum').,"claude-opus-5, pending confirmation by the maintainer",2026-08-09
QXL201,Qwenty228/Solving_QUBOs,f92fba63844651e191d6318e49a807241c478afc,TSP/qpu.ipynb,8,6,service = QiskitRuntimeService(channel='ibm_quantum'),true-positive,Live notebook cell QiskitRuntimeService(channel='ibm_quantum'). Two further occurrences in the same file are commented out and were correctly not reported.,"claude-opus-5, pending confirmation by the maintainer",2026-08-09
QXL201,abeashvil/Quantum-Random-Number,e5d9fd76addbd97209b3ac9aa96323babdfae24f,rand_generator.py,,13,"channel=""ibm_quantum"",",true-positive,"channel=""ibm_quantum"" on a live call. Verified on qiskit-ibm-runtime 0.48.0 that the constructor raises ValueError and save_account raises InvalidAccountError for this value.","claude-opus-5, pending confirmation by the maintainer",2026-08-09
QXL201,abhishekpanthee/quantum-database,886e0b16e1c9daf480a50133f6777e25e34e5c17,qndb/core/engine/hardware/ibm_backend.py,,91,"channel=""ibm_quantum"",",true-positive,"channel=""ibm_quantum"" on a live call. Verified on qiskit-ibm-runtime 0.48.0 that the constructor raises ValueError and save_account raises InvalidAccountError for this value.","claude-opus-5, pending confirmation by the maintainer",2026-08-09
QXL201,acomphealth/quantum-reup,8cd8fd8437131559231f930971b54927316271a4,src/core/ibmcloud.py,,26,"channel=""ibm_quantum"",",true-positive,"channel=""ibm_quantum"" on a live call. Verified on qiskit-ibm-runtime 0.48.0 that the constructor raises ValueError and save_account raises InvalidAccountError for this value.","claude-opus-5, pending confirmation by the maintainer",2026-08-09
QXL201,acroscopic/CHSH,5199474ce54f0c3d100380280157b26d3df2e28e,CHSH_Experiment.py,,22,"channel=""ibm_quantum"",",true-positive,"channel=""ibm_quantum"" on a live call. Verified on qiskit-ibm-runtime 0.48.0 that the constructor raises ValueError and save_account raises InvalidAccountError for this value.","claude-opus-5, pending confirmation by the maintainer",2026-08-09
QXL201,acroscopic/CHSH,5199474ce54f0c3d100380280157b26d3df2e28e,CHSH_Experiment.py,,27,"service = QiskitRuntimeService(channel=""ibm_quantum"")",true-positive,"channel=""ibm_quantum"" on a live call. Verified on qiskit-ibm-runtime 0.48.0 that the constructor raises ValueError and save_account raises InvalidAccountError for this value.","claude-opus-5, pending confirmation by the maintainer",2026-08-09
QXL201,agupte01/Quantum-Hacker-Terminal,8234b22d02d19bb1dcdd956547a94f57b8b56f5a,src/backend/quantum/hardware.py,,67,"channel=""ibm_quantum"",",true-positive,"Reached through a conditional import whose except handler does not rebind the name, so the name is either the imported symbol or unbound, and an unbound name cannot be called. Recorded after the join rule was corrected to absorb Unbound on 2026-08-09. Line corrected from 66 to 67 on 19 August 2026: the finding is now anchored on the channel argument rather than on the call that opens above it.","claude-opus-5, pending confirmation by the maintainer",2026-08-19
QXL201,alessandrofelici/Bell-Inequality,8cb6578ba4635f9e65fb3073e6d207d42a3da5ef,entanglement.py,,18,"QiskitRuntimeService.save_account(overwrite=True, channel=""ibm_quantum"", token=""<redacted>",true-positive,"channel=""ibm_quantum"" on a live call. Verified on qiskit-ibm-runtime 0.48.0 that the constructor raises ValueError and save_account raises InvalidAccountError for this value.","claude-opus-5, pending confirmation by the maintainer",2026-08-09
QXL201,alessandrofelici/Bell-Inequality,8cb6578ba4635f9e65fb3073e6d207d42a3da5ef,entanglement.py,,21,"service = QiskitRuntimeService(channel=""ibm_quantum"")",true-positive,"channel=""ibm_quantum"" on a live call. Verified on qiskit-ibm-runtime 0.48.0 that the constructor raises ValueError and save_account raises InvalidAccountError for this value.","claude-opus-5, pending confirmation by the maintainer",2026-08-09
QXL201,amerorchis/Hybrid-Quantum-GAN,de7ebb0370aeff9eab1e4506981c4873d974fbd8,src/custom_layers.py,,87,"channel=""ibm_quantum"", token=ibm_key, overwrite=True",true-positive,"channel=""ibm_quantum"" on a live call. Verified on qiskit-ibm-runtime 0.48.0 that the constructor raises ValueError and save_account raises InvalidAccountError for this value.","claude-opus-5, pending confirmation by the maintainer",2026-08-09
QXL201,amerorchis/Hybrid-Quantum-GAN,de7ebb0370aeff9eab1e4506981c4873d974fbd8,src/custom_layers.py,,89,"service = QiskitRuntimeService(channel=""ibm_quantum"")",true-positive,"channel=""ibm_quantum"" on a live call. Verified on qiskit-ibm-runtime 0.48.0 that the constructor raises ValueError and save_account raises InvalidAccountError for this value.","claude-opus-5, pending confirmation by the maintainer",2026-08-09
QXL201,arnavdas88/FragQC,aeaaf43712a77da030087c3ebf9ee923ce21f985,example2.py,,92,"service = QiskitRuntimeService(channel=""ibm_quantum"", token=""<redacted>"")",true-positive,"channel=""ibm_quantum"" on a live call. Verified on qiskit-ibm-runtime 0.48.0 that the constructor raises ValueError and save_account raises InvalidAccountError for this value.","claude-opus-5, pending confirmation by the maintainer",2026-08-09
QXL201,arnavdas88/FragQC,aeaaf43712a77da030087c3ebf9ee923ce21f985,run_bench_1.py,,27,"service = QiskitRuntimeService(channel=""ibm_quantum"", token=""<redacted>"")",true-positive,"channel=""ibm_quantum"" on a live call. Verified on qiskit-ibm-runtime 0.48.0 that the constructor raises ValueError and save_account raises InvalidAccountError for this value.","claude-opus-5, pending confirmation by the maintainer",2026-08-09
QXL201,arnavdas88/FragQC,aeaaf43712a77da030087c3ebf9ee923ce21f985,run_bench_2.py,,42,"service = QiskitRuntimeService(channel=""ibm_quantum"", token=""<redacted>"")",true-positive,"channel=""ibm_quantum"" on a live call. Verified on qiskit-ibm-runtime 0.48.0 that the constructor raises ValueError and save_account raises InvalidAccountError for this value.","claude-opus-5, pending confirmation by the maintainer",2026-08-09
QXL201,arnavdas88/FragQC,aeaaf43712a77da030087c3ebf9ee923ce21f985,run_bench_3.py,,34,"service = QiskitRuntimeService(channel=""ibm_quantum"", token=""<redacted>"")",true-positive,"channel=""ibm_quantum"" on a live call. Verified on qiskit-ibm-runtime 0.48.0 that the constructor raises ValueError and save_account raises InvalidAccountError for this value.","claude-opus-5, pending confirmation by the maintainer",2026-08-09
